8.700827605499475981e-01,-1.282363268731724452e-02,-1.970844659320623249e+00,1.705770700741689877e-02,1.159247946962729037e+00
1.066526195962760604e-01,-5.803712843550246948e-03,-1.542042630585743583e-02,-1.853439846597965818e-02,0.000000000000000000e+00
-2.713747170242709617e-01,4.678029040558570606e-03,2.617600730702642209e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.764773136943631861e-03,3.767864252569075138e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.513825673190154403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
