-1.778391850459077217e+00,-9.787065483946044697e-01,4.039608928088159884e-02
-1.758297027290047998e+00,-9.787065483946044697e-01,3.229676180226069560e-02
-1.738202204121019001e+00,-9.787065483946044697e-01,2.457689098662881044e-02
-1.718107380951989782e+00,-9.787065483946044697e-01,1.722765278464631622e-02
-1.698012557782960563e+00,-9.787065483946044697e-01,1.024032152161105658e-02
-1.677917734613931566e+00,-9.787065483946044697e-01,3.606269897461461538e-03
-1.657822911444902569e+00,-9.787065483946044697e-01,-2.683031013224090877e-03
-1.637728088275873350e+00,-9.787065483946044697e-01,-8.636011761227829764e-03
-1.617633265106844132e+00,-9.787065483946044697e-01,-1.426100452269282726e-02
-1.597538441937815135e+00,-9.787065483946044697e-01,-1.956624309912213810e-02
-1.577443618768785916e+00,-9.787065483946044697e-01,-2.455986291737943805e-02
-1.557348795599756919e+00,-9.787065483946044697e-01,-2.924990102968835770e-02
-1.537253972430727700e+00,-9.787065483946044697e-01,-3.364429611363356498e-02
-1.517159149261698481e+00,-9.787065483946044697e-01,-3.775088847215984922e-02
-1.497064326092669484e+00,-9.787065483946044697e-01,-4.157742003357239868e-02
-1.476969502923640487e+00,-9.787065483946044697e-01,-4.513153435153594017e-02
-1.456874679754611268e+00,-9.787065483946044697e-01,-4.842077660507743131e-02
-1.436779856585582049e+00,-9.787065483946044697e-01,-5.145259359858350701e-02
-1.416685033416552830e+00,-9.787065483946044697e-01,-5.423433376179981336e-02
-1.396590210247523833e+00,-9.787065483946044697e-01,-5.677324714983394971e-02
-1.376495387078494836e+00,-9.787065483946044697e-01,-5.907648544315396988e-02
-1.356400563909465617e+00,-9.787065483946044697e-01,-6.115110194758743845e-02
-1.336305740740436399e+00,-9.787065483946044697e-01,-6.300405159432248547e-02
-1.316210917571407402e+00,-9.787065483946044697e-01,-6.464219093990830611e-02
-1.296116094402378405e+00,-9.787065483946044697e-01,-6.607227816625377281e-02
-1.276021271233349186e+00,-9.787065483946044697e-01,-6.730097308062887862e-02
-1.255926448064319967e+00,-9.787065483946044697e-01,-6.833483711566340491e-02
-1.235831624895290748e+00,-9.787065483946044697e-01,-6.918033332934747648e-02
-1.215736801726261751e+00,-9.787065483946044697e-01,-6.984382640503200568e-02
-1.195641978557232754e+00,-9.787065483946044697e-01,-7.033158265142858134e-02
-1.175547155388203535e+00,-9.787065483946044697e-01,-7.064977000260819207e-02
-1.155452332219174316e+00,-9.787065483946044697e-01,-7.080445801800300254e-02
-1.135357509050145319e+00,-9.787065483946044697e-01,-7.080161788240579845e-02
-1.115262685881116100e+00,-9.787065483946044697e-01,-7.064712240596898729e-02
-1.095167862712087103e+00,-9.787065483946044697e-01,-7.034674602420565304e-02
-1.075073039543057885e+00,-9.787065483946044697e-01,-6.990616479798927863e-02
-1.054978216374028666e+00,-9.787065483946044697e-01,-6.933095641355430105e-02
-1.034883393204999669e+00,-9.787065483946044697e-01,-6.862660018249533422e-02
-1.014788570035970672e+00,-9.787065483946044697e-01,-6.779847704176644729e-02
-9.946937468669414528e-01,-9.787065483946044697e-01,-6.685186955368294104e-02
-9.745989236979122339e-01,-9.787065483946044697e-01,-6.579196190592095927e-02
-9.545041005288832370e-01,-9.787065483946044697e-01,-6.462383991151621210e-02
-9.344092773598540180e-01,-9.787065483946044697e-01,-6.335249100886475304e-02
-9.143144541908250211e-01,-9.787065483946044697e-01,-6.198280426172375623e-02
-8.942196310217958022e-01,-9.787065483946044697e-01,-6.051957035921073924e-02
-8.741248078527665832e-01,-9.787065483946044697e-01,-5.896748161580223080e-02
-8.540299846837375863e-01,-9.787065483946044697e-01,-5.733113197133732353e-02
-8.339351615147083674e-01,-9.787065483946044697e-01,-5.561501699101389917e-02
-8.138403383456793705e-01,-9.787065483946044697e-01,-5.382353386539107110e-02
-7.937455151766501515e-01,-9.787065483946044697e-01,-5.196098141038751894e-02
-7.736506920076211546e-01,-9.787065483946044697e-01,-5.003156006728337601e-02
-7.535558688385919357e-01,-9.787065483946044697e-01,-4.803937190271811986e-02
-7.334610456695629388e-01,-9.787065483946044697e-01,-4.598842060869301474e-02
-7.133662225005337199e-01,-9.787065483946044697e-01,-4.388261150256789200e-02
-6.932713993315045009e-01,-9.787065483946044697e-01,-4.172575152706492485e-02
-6.731765761624755040e-01,-9.787065483946044697e-01,-3.952154925026485355e-02
-6.530817529934462851e-01,-9.787065483946044697e-01,-3.727361486561009407e-02
-6.329869298244172882e-01,-9.787065483946044697e-01,-3.498546019190285072e-02
-6.128921066553880692e-01,-9.787065483946044697e-01,-3.266049867330644840e-02
-5.927972834863590723e-01,-9.787065483946044697e-01,-3.030204537934355624e-02
-5.727024603173298534e-01,-9.787065483946044697e-01,-2.791331700489829704e-02
-5.526076371483008565e-01,-9.787065483946044697e-01,-2.549743187021435986e-02
-5.325128139792716375e-01,-9.787065483946044697e-01,-2.305740992089588826e-02
-5.124179908102424186e-01,-9.787065483946044697e-01,-2.059617272790847942e-02
-4.923231676412134217e-01,-9.787065483946044697e-01,-1.811654348757674171e-02
-4.722283444721842027e-01,-9.787065483946044697e-01,-1.562124702158629308e-02
-4.521335213031552058e-01,-9.787065483946044697e-01,-1.311290977698353899e-02
-4.320386981341259869e-01,-9.787065483946044697e-01,-1.059405982617467323e-02
-4.119438749650969900e-01,-9.787065483946044697e-01,-8.067126866926677131e-03
-3.918490517960677710e-01,-9.787065483946044697e-01,-5.534442222366653397e-03
-3.717542286270385521e-01,-9.787065483946044697e-01,-2.998238840981937159e-03
-3.516594054580095552e-01,-9.787065483946044697e-01,-4.606512966210951632e-04
-3.315645822889803362e-01,-9.787065483946044697e-01,2.076284211507406496e-03
-3.114697591199513393e-01,-9.787065483946044697e-01,4.610629858835424422e-03
-2.913749359509221204e-01,-9.787065483946044697e-01,7.140546195433139509e-03
-2.712801127818931235e-01,-9.787065483946044697e-01,9.664292146011055351e-03
-2.511852896128639046e-01,-9.787065483946044697e-01,1.218022500991888801e-02
-2.310904664438346856e-01,-9.787065483946044697e-01,1.468680046114689830e-02
-2.109956432748056887e-01,-9.787065483946044697e-01,1.718257254832344927e-02
-1.909008201057764698e-01,-9.787065483946044697e-01,1.966619369471755974e-02
-1.708059969367474729e-01,-9.787065483946044697e-01,2.213641469823790509e-02
-1.507111737677182539e-01,-9.787065483946044697e-01,2.459208473143181806e-02
-1.306163505986892570e-01,-9.787065483946044697e-01,2.703215134148762022e-02
-1.105215274296600381e-01,-9.787065483946044697e-01,2.945566045023195745e-02
-9.042670426063104117e-02,-9.787065483946044697e-01,3.186175635413146523e-02
-7.033188109160182222e-02,-9.787065483946044697e-01,3.424968172429310176e-02
-5.023705792257260327e-02,-9.787065483946044697e-01,3.661877760646237157e-02
-3.014223475354360637e-02,-9.787065483946044697e-01,3.896848342102432472e-02
-1.004741158451438743e-02,-9.787065483946044697e-01,4.129833696300533319e-02
1.004741158451460947e-02,-9.787065483946044697e-01,4.360797440206920506e-02
3.014223475354382842e-02,-9.787065483946044697e-01,4.589713028252040417e-02
5.023705792257304736e-02,-9.787065483946044697e-01,4.816563752330305093e-02
7.033188109160182222e-02,-9.787065483946044697e-01,5.041342741800070026e-02
9.042670426063104117e-02,-9.787065483946044697e-01,5.264052963483678571e-02
1.105215274296602601e-01,-9.787065483946044697e-01,5.484707221667350918e-02
1.306163505986894791e-01,-9.787065483946044697e-01,5.703328158101284018e-02
1.507111737677186980e-01,-9.787065483946044697e-01,5.919948251999795907e-02
1.708059969367474729e-01,-9.787065483946044697e-01,6.134609820040970440e-02
1.909008201057766918e-01,-9.787065483946044697e-01,6.347365016366879331e-02
2.109956432748059107e-01,-9.787065483946044697e-01,6.558275832583637666e-02
2.310904664438351297e-01,-9.787065483946044697e-01,6.767414097761303982e-02
2.511852896128643486e-01,-9.787065483946044697e-01,6.974861478433846962e-02
2.712801127818931235e-01,-9.787065483946044697e-01,7.180709478599212048e-02
2.913749359509223424e-01,-9.787065483946044697e-01,7.385059439719321439e-02
3.114697591199515614e-01,-9.787065483946044697e-01,7.588022540720029685e-02
3.315645822889807803e-01,-9.787065483946044697e-01,7.789719797991212502e-02
3.516594054580095552e-01,-9.787065483946044697e-01,7.990282065386622445e-02
3.717542286270387741e-01,-9.787065483946044697e-01,8.189850034223999931e-02
3.918490517960679931e-01,-9.787065483946044697e-01,8.388574233285095438e-02
4.119438749650972120e-01,-9.787065483946044697e-01,8.586615028815580697e-02
4.320386981341264310e-01,-9.787065483946044697e-01,8.784142624525026477e-02
4.521335213031552058e-01,-9.787065483946044697e-01,8.981337061587135739e-02
4.722283444721844248e-01,-9.787065483946044697e-01,9.178388218639366158e-02
4.923231676412136437e-01,-9.787065483946044697e-01,9.375495811783252087e-02
5.124179908102428627e-01,-9.787065483946044697e-01,9.572869394584260228e-02
5.325128139792716375e-01,-9.787065483946044697e-01,9.770728358071845143e-02
5.526076371483008565e-01,-9.787065483946044697e-01,9.969301930739393747e-02
5.727024603173300754e-01,-9.787065483946044697e-01,1.016882917854425861e-01
5.927972834863592944e-01,-9.787065483946044697e-01,1.036955900490770244e-01
6.128921066553885133e-01,-9.787065483946044697e-01,1.057175015071504243e-01
6.329869298244172882e-01,-9.787065483946044697e-01,1.077567119431553921e-01
6.530817529934465071e-01,-9.787065483946044697e-01,1.098160055152228587e-01
6.731765761624757261e-01,-9.787065483946044697e-01,1.118982647561251875e-01
6.932713993315049450e-01,-9.787065483946044697e-01,1.140064705732732886e-01
7.133662225005337199e-01,-9.787065483946044697e-01,1.161437022487176174e-01
7.334610456695629388e-01,-9.787065483946044697e-01,1.183131374391486190e-01
7.535558688385921577e-01,-9.787065483946044697e-01,1.205180521758965062e-01
7.736506920076213767e-01,-9.787065483946044697e-01,1.227618208649300380e-01
7.937455151766505956e-01,-9.787065483946044697e-01,1.250479162868591843e-01
8.138403383456793705e-01,-9.787065483946044697e-01,1.273799095969316841e-01
8.339351615147085894e-01,-9.787065483946044697e-01,1.297614703250365986e-01
8.540299846837378084e-01,-9.787065483946044697e-01,1.321963663757018681e-01
8.741248078527670273e-01,-9.787065483946044697e-01,1.346884640280945344e-01
8.942196310217958022e-01,-9.787065483946044697e-01,1.372417279360214071e-01
9.143144541908250211e-01,-9.787065483946044697e-01,1.398602211279301732e-01
9.344092773598542401e-01,-9.787065483946044697e-01,1.425481050069065114e-01
9.545041005288834590e-01,-9.787065483946044697e-01,1.453096393506759787e-01
9.745989236979126780e-01,-9.787065483946044697e-01,1.481491823116045659e-01
9.946937468669414528e-01,-9.787065483946044697e-01,1.510711904166973651e-01
1.014788570035970672e+00,-9.787065483946044697e-01,1.540802185675987923e-01
1.034883393204999891e+00,-9.787065483946044697e-01,1.571809200405933638e-01
1.054978216374029110e+00,-9.787065483946044697e-01,1.603780464866044753e-01
1.075073039543058329e+00,-9.787065483946044697e-01,1.636764479311964005e-01
1.095167862712087103e+00,-9.787065483946044697e-01,1.670810727745716262e-01
1.115262685881116322e+00,-9.787065483946044697e-01,1.705969677915732952e-01
1.135357509050145541e+00,-9.787065483946044697e-01,1.742292781316826522e-01
1.155452332219174760e+00,-9.787065483946044697e-01,1.779832473190231523e-01
1.175547155388203535e+00,-9.787065483946044697e-01,1.818642172523546874e-01
1.195641978557232754e+00,-9.787065483946044697e-01,1.858776282050794149e-01
1.215736801726261973e+00,-9.787065483946044697e-01,1.900290188252375390e-01
1.235831624895291192e+00,-9.787065483946044697e-01,1.943240261355095311e-01
1.255926448064320411e+00,-9.787065483946044697e-01,1.987683855332151861e-01
1.276021271233349186e+00,-9.787065483946044697e-01,2.033679307903141220e-01
1.296116094402378405e+00,-9.787065483946044697e-01,2.081285940534045031e-01
1.316210917571407624e+00,-9.787065483946044697e-01,2.130564058437264263e-01
1.336305740740436843e+00,-9.787065483946044697e-01,2.181574950571573135e-01
1.356400563909465617e+00,-9.787065483946044697e-01,2.234380889642146872e-01
1.376495387078494836e+00,-9.787065483946044697e-01,2.289045132100570590e-01
